date,venue,title,year,synopsis,url,cost,details,rating,posterSource,poster
"30 Jun 2018",cpl-thompson-park-in-cpl-thompson-park,"Jumanji: Welcome to the Jungle",2017,"Four teenagers are sucked into a magical video game, and the only way they can escape is to work together to finish the game.",https://www.nycgovparks.org/events/2018/06/30/movies-under-the-stars-jumanji-welcome-to-the-jungle1,0,"8:00pm – 10:00pm",PG-13,https://ia.media-imdb.com/images/M/MV5BODQ0NDhjYWItYTMxZi00NTk2LWIzNDEtOWZiYWYxZjc2MTgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,
"30 Jun 2018",schmul-park,"A League of Their Own",1992,"Two sisters join the first female professional baseball league and struggle to help it succeed amidst their own growing rivalry.",https://www.nycgovparks.org/events/2018/06/30/movies-under-the-stars-a-league-of-their-own,0,"8:00pm – 10:00pm",PG,https://ia.media-imdb.com/images/M/MV5BNjQ1NTQyYjktZDc5My00NDA1LWI1NmItY2ViNjQ0NDk4NmRjXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,/img/posters/2018/a-league-of-their-own-1992.jpg
"30 Jun 2018",dongan-lawn-in-fort-tryon-park,"Wonder Woman",2017,"When a pilot crashes and tells of conflict in the outside world, Diana, an Amazonian warrior in training, leaves home to fight a war, discovering her full powers and true destiny.",https://www.nycgovparks.org/events/2018/06/30/movies-under-the-stars-wonder-woman,0,"8:00pm – 11:00pm",PG-13,https://ia.media-imdb.com/images/M/MV5BNDFmZjgyMTEtYTk5MC00NmY0LWJhZjktOWY2MzI5YjkzODNlXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_SX300.jpg,
"30 Jun 2018",rory-staunton-field,"An American Tail",1986,"While emigrating to the United States, a young Russian mouse gets separated from his family and must relocate them while trying to survive in a new country.",https://www.nycgovparks.org/events/2018/06/30/movies-under-the-stars-an-american-tail,0,"8:00pm – 10:00pm",G,https://ia.media-imdb.com/images/M/MV5BOGNjODEyNDgtYWNiYi00NDEwLWI2YTMtM2JmZWYyNjg2ZTczXkEyXkFqcGdeQXVyMzczMzE2ODM@._V1_SX300.jpg,/img/posters/2018/an-american-tail-1986.jpg
"11 Jul 2018",pier-i-in-riverside-park-south,"Who Framed Roger Rabbit",1988,"A toon-hating detective is a cartoon rabbit's only hope to prove his innocence when he is accused of murder.",https://www.nycgovparks.org/events/2018/07/11/summer-on-the-hudson-pier-i-picture-show-who-framed-roger-rabbit,0,"7:00pm – 11:00pm",PG,https://ia.media-imdb.com/images/M/MV5BMDhiOTM2OTctODk3Ny00NWI4LThhZDgtNGQ4NjRiYjFkZGQzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,
"12 Jul 2018",brevoort-playground,"The Lion King",1994,"A Lion cub crown prince is tricked by a treacherous uncle into thinking he caused his father's death and flees into exile in despair, only to learn in adulthood his identity and his responsibilities.",https://www.nycgovparks.org/events/2018/07/12/movies-under-the-stars-the-lion-king,0,"8:30pm – 10:00pm",G,https://ia.media-imdb.com/images/M/MV5BYTYxNGMyZTYtMjE3MS00MzNjLWFjNmYtMDk3N2FmM2JiM2M1XkEyXkFqcGdeQXVyNjY5NDU4NzI@._V1_SX300.jpg,/img/posters/2018/the-lion-king-1994.jpg
"14 Jul 2018",beach-94th-street-off-shorefront-parkway-in-rockaway-beach,"Big Fish",2003,"A frustrated son tries to determine the fact from fiction in his dying father's life.",https://www.nycgovparks.org/events/2018/07/14/movie-nights-in-rockaway,0,"8:00pm – 10:30pm",PG-13,https://ia.media-imdb.com/images/M/MV5BMTYyMzM3MzgyNV5BMl5BanBnXkFtZTcwMTI4MzUyMQ@@._V1_SX300.jpg,/img/posters/2018/big-fish-2003.jpg
"18 Jul 2018",pier-i-in-riverside-park-south,"Sita Sings the Blues",2008,"An animated version of the epic Indian tale of Ramayana set to the 1920s jazz vocals of Annette Hanshaw.",https://www.nycgovparks.org/events/2018/07/18/summer-on-the-hudson-pier-i-picture-show-sita-sings-the-blues,0,"7:00pm – 11:00pm",N/A,https://ia.media-imdb.com/images/M/MV5BMTY5MzYwNDYwNF5BMl5BanBnXkFtZTgwMDMwNDg5MTE@._V1_SX300.jpg,
"19 Jul 2018",hunter-s-point-south-park,"Sleepless in Seattle",1993,"A recently widowed man's son calls a radio talk-show in an attempt to find his father a partner.",https://www.nycgovparks.org/events/2018/07/19/cinemalic-presents-sleepless-in-seattle,0,"7:30pm – 10:30pm",PG,https://ia.media-imdb.com/images/M/MV5BNWY1MDJkZGUtZTE2OS00ODZiLTlmNzQtMDZjNzM2ZjkwM2QxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,/img/posters/2018/sleepless-in-seattle-1993.jpg
"20 Jul 2018",pier-i-in-riverside-park-south,"(Films on the Green Festival)",,,https://www.nycgovparks.org/events/2018/07/20/summer-on-the-hudson-films-on-the-green-festival,0,"8:30pm – 11:00pm",,,
"23 Jul 2018",george-seuffert-bandshell-in-forest-park,Grease,1978,"Good girl Sandy and greaser Danny fell in love over the summer. When they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance?",https://www.nycgovparks.org/events/2018/07/23/movies-under-the-stars-presents-grease,0,"7:30pm – 9:30pm",PG-13,https://ia.media-imdb.com/images/M/MV5BZDYwMDBiYWUtMDU0YS00YzEzLWJhYTctNGU0MDhmMzI4NWUxXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_SX300.jpg,/img/posters/2018/grease-1978.jpg
"25 Jul 2018",pier-i-in-riverside-park-south,"Toy Story 3",2010,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",https://www.nycgovparks.org/events/2018/07/25/summer-on-the-hudson-pier-i-picture-show-toy-story-3,0,"7:00pm – 11:00pm",G,https://ia.media-imdb.com/images/M/MV5BMTgxOTY4Mjc0MF5BMl5BanBnXkFtZTcwNTA4MDQyMw@@._V1_SX300.jpg,
"27 Jul 2018",pier-i-in-riverside-park-south,"(Films on the Green Festival)",,,https://www.nycgovparks.org/events/2018/07/27/summer-on-the-hudson-films-on-the-green-festival,0,"8:30pm – 11:00pm",,,
"30 Jul 2018",lower-highland-playground-in-highland-park,Big,1988,"After wishing to be made big, a teenage boy wakes the next morning to find himself mysteriously in the body of an adult.",https://www.nycgovparks.org/events/2018/07/30/movies-under-the-stars,0,"7:30pm – 9:30pm",PG,https://ia.media-imdb.com/images/M/MV5BNDk0OTM1Mzk3M15BMl5BanBnXkFtZTgwNDg2NjIyMDE@._V1_SX300.jpg,/img/posters/2018/big-1988.jpg
"1 Aug 2018",pier-i-in-riverside-park-south,Coco,2017,"Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.",https://www.nycgovparks.org/events/2018/08/01/summer-on-the-hudson-pier-i-picture-show-coco,0,"7:00pm – 11:00pm",PG,https://ia.media-imdb.com/images/M/MV5BYjQ5NjM0Y2YtNjZkNC00ZDhkLWJjMWItN2QyNzFkMDE3ZjAxXkEyXkFqcGdeQXVyODIxMzk5NjA@._V1_SX300.jpg,
"8 Aug 2018",pier-i-in-riverside-park-south,"Summer Wars",2009,"A student tries to fix a problem he accidentally caused in OZ, a digital world, while pretending to be the fiancé of his friend at her grandmother's 90th birthday.",https://www.nycgovparks.org/events/2018/08/08/summer-on-the-hudson-pier-i-picture-show-summer-wars,0,"7:00pm – 11:00pm",PG,https://ia.media-imdb.com/images/M/MV5BMTYyOTk3OTQzM15BMl5BanBnXkFtZTcwMjU4NDYyNA@@._V1_SX300.jpg,
"10 Aug 2018",beach-59th-street-and-boardwalk-in-rockaway-beach-and-boardwalk,"Black Panther",2018,"T'Challa, the King of Wakanda, rises to the throne in the isolated, technologically advanced African nation, but his claim is challenged by a vengeful outsider who was a childhood victim of T'Challa's father's mistake.",https://www.nycgovparks.org/events/2018/08/10/movie-nights-in-rockaway,0,"8:00pm – 11:00pm",PG-13,https://ia.media-imdb.com/images/M/MV5BMTg1MTY2MjYzNV5BMl5BanBnXkFtZTgwMTc4NTMwNDI@._V1_SX300.jpg,/img/posters/2018/black-panther-2018.jpg
"11 Aug 2018",garibaldi-plaza-in-washington-square-park,"Autumn Sonata",1978,"A married daughter who longs for her mother's love is visited by the latter, a successful concert pianist.",https://www.nycgovparks.org/events/2018/08/11/arts-culture-fun-ingmar-film-festival-autumn-sonata,0,"8:30pm – 10:00pm",PG,https://ia.media-imdb.com/images/M/MV5BNjM1YzkxODQtYmE4Yy00NTM5LWFlMjYtMGVjZjE4ZDRjZmNjXkEyXkFqcGdeQXVyNzQxNDExNTU@._V1_SX300.jpg,/img/posters/2018/autumn-sonata-1978.jpg
"15 Aug 2018",pier-i-in-riverside-park-south,WALL·E,2008,"In the distant future, a small waste-collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind.",https://www.nycgovparks.org/events/2018/08/15/summer-on-the-hudson-pier-i-picture-show-walle,0,"7:00pm – 11:00pm",G,https://ia.media-imdb.com/images/M/MV5BMjExMTg5OTU0NF5BMl5BanBnXkFtZTcwMjMxMzMzMw@@._V1_SX300.jpg,
"16 Aug 2018",hunter-s-point-south-park,"Butch Cassidy and the Sundance Kid",1969,"Two Western bank and train robbers flee to Bolivia when the law gets too close.",https://www.nycgovparks.org/events/2018/08/16/cinemalic-presents-butch-cassidy-and-the-sundance-kid,0,"7:30pm – 10:30pm",PG,https://ia.media-imdb.com/images/M/MV5BMTkyMTM2NDk5Nl5BMl5BanBnXkFtZTgwNzY1NzEyMDE@._V1_SX300.jpg,/img/posters/2018/butch-cassidy-and-the-sundance-kid-1969.jpg
"22 Aug 2018",pier-i-in-riverside-park-south,Up,2009,"Seventy-eight year old Carl Fredricksen travels to Paradise Falls in his home equipped with balloons, inadvertently taking a young stowaway.",https://www.nycgovparks.org/events/2018/08/22/summer-on-the-hudson-pier-i-picture-show-up,0,"7:00pm – 11:00pm",PG,https://ia.media-imdb.com/images/M/MV5BMTk3NDE2NzI4NF5BMl5BanBnXkFtZTgwNzE1MzEyMTE@._V1_SX300.jpg,
"15 Sep 2018",hunter-s-point-south-park,Ratatouille,2007,"A rat who can cook makes an unusual alliance with a young kitchen worker at a famous restaurant.",https://www.nycgovparks.org/events/2018/09/15/cinemalic-presents-ratatouille,0,"7:00pm – 10:00pm",G,https://ia.media-imdb.com/images/M/MV5BMTMzODU0NTkxMF5BMl5BanBnXkFtZTcwMjQ4MzMzMw@@._V1_SX300.jpg,/img/posters/2018/ratatouille-2007.jpg
